timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,connected,system_source,priority,is_powering_off,warning
5324675,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
5336674,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
5828648,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
6333532,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
6837545,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
7330316,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
7834332,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
8338334,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
8831162,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
9335194,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
9839914,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
10332722,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
10836736,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
11340701,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
11845551,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
12337528,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
12842344,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
13346359,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
13838333,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
14343164,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
14847160,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
15339937,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
15843963,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
16348749,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
16840730,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
17345527,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
17849523,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
18341562,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
18846351,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
19350383,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
19843137,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
20347181,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
20851935,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
21343944,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
21848740,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
22352764,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
22844808,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
23349534,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
23853516,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
24346322,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
24850329,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
25355203,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
25859149,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
26351949,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
26855923,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
27360728,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
27852757,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
28356745,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
28861546,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
29353526,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
29858325,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
30362335,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
30854347,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
31359225,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
31863163,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
32355938,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
32859932,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
33364790,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
33856723,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
34361563,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
34865525,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
35357535,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
35862337,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
36366359,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
36859157,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
37363168,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
37867914,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
38371964,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
38864776,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
39368708,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
39872771,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
40365541,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
40869525,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
41374389,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
41866326,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
42371172,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
42875219,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
43367178,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
43871974,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
44375940,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
44868727,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
45372732,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
45877522,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
46369532,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
46873538,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
47378354,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
47870322,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
48375170,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
48879156,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
49371920,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
49875971,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
50380719,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
50872792,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
51376735,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
51881549,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
52385506,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
52878325,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
53382359,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
53887168,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
54379140,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
54883170,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
55387991,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
55879924,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
56384782,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
56888723,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
57381530,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
57885548,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
58390343,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
58882348,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
59386390,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
59891226,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
60383197,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
60887983,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
61391933,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
61884709,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
62388740,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
62892738,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
63385542,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
63889511,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
64394329,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
64898333,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
65391176,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
65895163,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
66399208,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
66903932,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
67395947,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
67900791,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
68404816,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
68897536,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
69401557,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
69905547,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
70398348,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
70902374,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
71407253,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
71899207,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
72403954,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
72907918,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
73400745,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
73904853,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
74408759,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
74901540,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
75405552,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
75910385,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
76402321,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
76907205,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
77411185,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
77903176,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
78407951,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
78911935,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
79416748,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
79908737,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
80413595,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
80917534,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
81421526,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
81914366,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
82418365,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
82923230,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
83415185,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
83919939,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
84423945,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
84916743,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
85420749,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
85924789,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
86417530,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
86921586,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
87426339,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
87918354,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
88423227,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
88927174,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
89419187,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
89923950,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
90428738,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
90920729,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
91424802,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
91929531,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
92421639,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
92926328,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
93430343,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
93934427,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
94427254,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
94931120,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
95435957,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
95939944,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
96432794,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
96936744,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
97441545,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
97945545,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
98449518,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
98942342,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
99446330,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
99951177,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
100443173,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
100947947,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
101451934,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
101956804,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
102448738,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
102952811,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
103457541,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
103961568,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
104466337,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
104958354,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
105463188,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
105967223,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
106471216,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
106963937,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
107468737,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
107972740,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
108476742,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
108969539,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0
