timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_ga
110990747,0.1191791,0.0066424655,0.09547058
111195955,0.122041106,0.0065196855,0.09832639
111399820,0.117740355,0.0071854033,0.09595946
111599573,0.11453695,0.006972186,0.09872583
111803943,0.115001485,0.007598899,0.09718277
112007544,0.119033806,0.0062428205,0.09869517
112212169,0.11675855,0.007315064,0.096770376
112412749,0.12560964,0.0071375947,0.09816861
112616310,0.124817275,0.006612057,0.09647683
112820629,0.11984617,0.0060830778,0.09850715
113020810,0.12042887,0.0064519476,0.098585956
113220659,0.12016263,0.0053056944,0.09701486
113425170,0.11162443,0.0063479696,0.09833215
113629634,0.11781505,0.006111395,0.09855085
113829545,0.11462154,0.006124703,0.09621077
114033132,0.11460728,0.0059034936,0.09579283
114237416,0.12131588,0.0059191477,0.09646281
114441102,0.120572254,0.0057742274,0.09719068
114641085,0.11762414,0.006628382,0.10111982
114846260,0.124112956,0.0062450143,0.09824253
115049903,0.122355446,0.0063282987,0.09754131
115249926,0.115953155,0.0067234267,0.09804648
115454238,0.13034143,0.0071647386,0.09814889
115658709,0.114501506,0.0053776163,0.09786321
115858700,0.11741511,0.0067673638,0.09536546
116062980,0.11288928,0.006664041,0.0975609
116266701,0.11156671,0.0063933143,0.095909484
116470970,0.1186576,0.006351944,0.09668187
116671156,0.123569034,0.0062802867,0.097793885
116871048,0.12595983,0.0064587276,0.09780957
117075545,0.119317524,0.006210522,0.09672926
117280028,0.11849279,0.0057753357,0.09733098
117479909,0.12032213,0.006107376,0.09682817
117683523,0.122713305,0.006810046,0.09737901
117888045,0.10833628,0.0068073645,0.09810314
118088825,0.11682071,0.0067790663,0.09692969
118288674,0.12142119,0.0073648235,0.09596945
118492331,0.11231479,0.0062369043,0.096279435
118696787,0.112531245,0.006167823,0.098474346
118900314,0.122214265,0.007387725,0.09735157
119101109,0.11097334,0.0060464977,0.09579123
119305436,0.11493908,0.00618882,0.09691483
119509087,0.11189684,0.0065776524,0.09519505
119709092,0.11821159,0.006393613,0.0959253
119913601,0.11358471,0.006380068,0.09656839
120117156,0.11763604,0.0061746077,0.09532884
120317974,0.11097319,0.007290104,0.0954252
120517902,0.12078048,0.0072409157,0.09617979
120722252,0.11948603,0.0067245965,0.095649
120925913,0.11730807,0.0066041746,0.0963404
121130370,0.12188774,0.0066129854,0.09883729
121330414,0.12898913,0.006562802,0.09707162
121534715,0.123322986,0.006516591,0.09793362
121739090,0.12440154,0.006497494,0.0935854
121939128,0.12524939,0.0071005723,0.09631526
122142734,0.1096547,0.0076902513,0.09481221
122347232,0.11792888,0.0062728836,0.09422959
122547202,0.12203023,0.005757934,0.09817096
122747398,0.11574641,0.0065458906,0.09722261
122948162,0.11572333,0.005690119,0.096882805
123151557,0.12317788,0.006390932,0.09456961
123356078,0.1253293,0.0071088467,0.09751595
123555978,0.12284684,0.005730776,0.09622373
123759576,0.116338305,0.0057007032,0.09551946
123964847,0.12177876,0.0075041354,0.095439754
124165046,0.118678726,0.007031108,0.09834473
124364934,0.11357689,0.005962592,0.09964473
124568319,0.11635854,0.006130043,0.0963104
124772797,0.121208586,0.0064767436,0.09686753
124973975,0.12410635,0.006041836,0.09694409
125177108,0.121116504,0.0062088934,0.098993436
125381832,0.12593855,0.0065217335,0.09687848
125585145,0.12316038,0.0070494954,0.096740074
125785157,0.116887234,0.0050080353,0.09927254
125989450,0.12352816,0.0060692583,0.09949317
126193092,0.11676101,0.0070816805,0.09883435
126393955,0.12701939,0.007032548,0.09818619
126593938,0.1189124,0.006810232,0.096937165
126798390,0.12750086,0.007439949,0.09942182
127001893,0.12309127,0.0065925173,0.099266045
127206347,0.13079298,0.00679969,0.09944628
127406212,0.12497638,0.0067996453,0.09648246
127610725,0.12234384,0.0069841514,0.100083895
127815309,0.12844056,0.006949172,0.10047836
128015408,0.12274087,0.005756811,0.09826788
128218696,0.12233162,0.0063933893,0.09920977
128423211,0.117850125,0.006232329,0.09840565
128623913,0.12201998,0.007170007,0.09772851
128827553,0.23384583,0.005623565,0.0977832
129032102,0.16227907,0.006156857,0.09861768
129235512,0.13817586,0.005956169,0.09801464
129435546,0.12427603,0.0067455797,0.09764543
129640054,0.11953577,0.0061907177,0.099233724
129844288,0.12506217,0.006341737,0.097846635
130044314,0.12022658,0.0058065164,0.09723002
130244323,0.12485273,0.007096231,0.09695418
130448864,0.124454856,0.0065628383,0.09881318
130652271,0.117512725,0.0047351886,0.09864834
130853136,0.13235301,0.0044756313,0.09708868
131057561,0.12178582,0.011476176,0.09924511
131261078,0.11196784,0.007926793,0.09687832
131465749,0.12929522,0.0068855784,0.09754533
131665746,0.09917255,0.014816773,0.09600823
131869099,0.12510262,0.011669691,0.097647086
132073497,0.15132947,0.011585957,0.100723006
132274447,0.15660833,0.012220636,0.1065737
132474267,0.080352105,0.02118832,0.11586357
132677909,0.08614219,0.0049672155,0.12220137
132882400,0.15612616,0.01432571,0.12100437
133085917,0.13143024,0.01378164,0.11860956
133285941,0.13639945,0.011412589,0.116230614
133491210,0.15365283,0.0076492913,0.11188283
133694786,0.12639716,0.008921122,0.11451068
133894816,0.12209327,0.008667408,0.11311552
134099176,0.1101583,0.008188834,0.11125363
134302694,0.11746175,0.007832785,0.108068064
134503524,0.11743261,0.0061772927,0.110819034
134707887,0.11878791,0.0062544,0.10916361
134911549,0.15117897,0.0054465574,0.1082405
135116056,0.1543717,0.004357085,0.10937882
135316226,0.16019195,0.0067550032,0.11052564
135519572,0.1566549,0.007352732,0.110084966
135724807,0.12172898,0.0045289695,0.11226385
135924861,0.1734923,0.011814865,0.11270215
136124627,0.14197436,0.004142194,0.11351457
136328304,0.14905643,0.007888626,0.11738968
136532988,0.12817161,0.01030228,0.11476894
136733481,0.12023133,0.0049854354,0.113238804
136937164,0.16498803,0.009378385,0.11500014
137141463,0.13900238,0.0035178647,0.11296634
137345363,0.14177305,0.007175583,0.11277475
137545184,0.1340408,0.0074000903,0.11101833
137749601,0.13782415,0.0040302174,0.113946654
137953107,0.15421455,0.008930357,0.11424207
138153956,0.17103069,0.008620452,0.11400818
138353987,0.16230837,0.0038637016,0.11770283
138558595,0.15088665,0.00399259,0.11829426
138761945,0.1538541,0.009364846,0.117476426
138966428,0.16237125,0.002530874,0.11843831
139166250,0.16315395,0.009863577,0.11978968
139370756,0.1442636,0.0066907215,0.11850053
139575153,0.13425721,0.00807703,0.118253514
139775132,0.15311445,0.0062421635,0.11783419
139978754,0.17201819,0.0060478905,0.116971195
140182972,0.16617528,0.007465147,0.11640662
140386696,0.15744156,0.0074511613,0.11664863
140587557,0.13300954,0.004722074,0.11564411
140791827,0.12629285,0.0064646774,0.11556899
140995590,0.152247,0.007915593,0.11499194
141195519,0.15587498,0.0065012793,0.11240532
141400258,0.12054869,0.008548256,0.112680435
141603526,0.113164835,0.008009579,0.11091887
141804292,0.12666745,0.012168765,0.110100836
142004311,0.15140548,0.0092764795,0.11030037
142208851,0.16420776,0.0064007035,0.11324461
142412316,0.16157795,0.009391393,0.116046004
142616658,0.14066318,0.006692599,0.11629466
142817535,0.11744588,0.011160018,0.112729646
143021147,0.114381954,0.011277738,0.11203189
143225491,0.13724998,0.009606499,0.11306896
143425608,0.12178483,0.009260309,0.11267988
143629128,0.12317628,0.008884013,0.11117616
143833750,0.14896259,0.007286005,0.11503192
144037100,0.15439442,0.0058137984,0.11695873
144237972,0.16356978,0.009228613,0.11648553
144442482,0.11135409,0.0027490824,0.11820368
144645938,0.14618517,0.007873687,0.11330901
144845921,0.13961738,0.0072037354,0.11556161
145045920,0.12672752,0.012081164,0.114476494
145251248,0.14348821,0.010680731,0.11165065
145454705,0.12293309,0.007451116,0.11017053
145654782,0.13657503,0.0056930115,0.11026358
145858984,0.108972564,0.0059135724,0.11241859
146062751,0.08233493,0.008908938,0.11359708
146267168,0.14015079,0.00621459,0.11450283
146466978,0.10525028,0.0067018326,0.11494225
146667911,0.11513682,0.0076626916,0.111439146
146871821,0.19105256,0.008099152,0.10845612
147071550,0.19293544,0.007847797,0.10869703
147276035,0.12808928,0.004724086,0.10938846
147479752,0.18826517,0.010400797,0.11258953
147684568,0.16610922,0.0023652783,0.11363702
147884955,0.18554406,0.014544203,0.10986661
148088314,0.15329367,0.0094362395,0.11078697
148292612,0.13395658,0.0051969984,0.110260054
148496259,0.10692999,0.014816014,0.110488765
148697148,0.16920131,0.009306934,0.110662095
148901591,0.14680783,0.018090663,0.109548345
149101797,0.13837987,0.0067764646,0.11356821
149301498,0.18904331,0.007803914,0.11095314
149505163,0.16475333,0.015256178,0.1090637
149709485,0.15478458,0.011496924,0.105771996
149913365,0.12593722,0.0072740326,0.10637097
150113130,0.11056667,0.0119156735,0.09650478
150318225,0.0961608,0.009467335,0.093743525
150521886,0.1623785,0.0029761083,0.100831315
150726510,0.14838688,0.011025904,0.091652684
150926389,0.16759497,0.008575855,0.08789702
151129924,0.14593732,0.021979973,0.08052794
151334237,0.16459966,0.008174726,0.079859436
151535119,0.16400419,0.0061767646,0.08096737
151738723,0.20029676,0.0060110614,0.08048439
151942976,0.15740195,0.007375721,0.079204224
152146737,0.14170083,0.007867125,0.082929425
152347820,0.13493599,0.0074110874,0.07889968
152551997,0.13102773,0.015172762,0.07803496
152755538,0.15093477,0.013594372,0.07634091
152955559,0.19567733,0.0047995946,0.08073274
153160227,0.11931647,0.0066315522,0.08369816
153363707,0.17452955,0.009995947,0.088375024
153563504,0.114809826,0.0043897503,0.08729456
153768972,0.12609299,0.00930039,0.08846379
153972537,0.1647168,0.008152009,0.090268806
154176634,0.18743277,0.002749021,0.08861549
154376640,0.1269726,0.010899718,0.08559102
154580344,0.17504065,0.0030800952,0.08647184
154785540,0.1685159,0.0065208203,0.08408734
154985727,0.12781142,0.0073535494,0.08836627
155185499,0.16591227,0.016736109,0.09087583
155389123,0.16803308,0.0069740657,0.09518853
155593908,0.18880211,0.013155436,0.102640264
155797108,0.20268154,0.005706372,0.110900685
155997123,0.16465087,0.0071819313,0.11754044
156201558,0.17987196,0.012553396,0.113883734
156405940,0.18609822,0.0040084524,0.112940945
156605960,0.1590195,0.009051825,0.11499529
156810258,0.14503808,0.024066005,0.111703485
157014225,0.14610793,0.0118354885,0.11654956
157218261,0.11530551,0.004064307,0.11891179
157418323,0.11786766,0.013896811,0.11437165
157618977,0.16096227,0.0038022297,0.1140266
157823082,0.13510858,0.007454881,0.1148676
158027427,0.1068837,0.007033877,0.11308757
158227364,0.13423522,0.0061566764,0.12139862
158430755,0.12541905,0.009064299,0.12186852
158635313,0.12252564,0.009216458,0.12140873
158836024,0.16633189,0.0095393965,0.11522587
159039532,0.124592975,0.0057629235,0.11273835
159243867,0.12832168,0.009081866,0.11377045
159447529,0.11775795,0.005892705,0.113576844
159647543,0.17356142,0.008195147,0.11765056
159851928,0.18054959,0.008154209,0.11891732
160052882,0.1243392,0.008628879,0.11791977
160256365,0.14315291,0.007876568,0.120564416
160456310,0.15148482,0.010061782,0.11847046
160660810,0.14685383,0.008830406,0.12083332
160864277,0.18673652,0.008969488,0.12188713
161065176,0.13346216,0.0076914025,0.1240834
161269537,0.1564872,0.012827184,0.12708713
161473098,0.17538755,0.0071099736,0.13222945
161677617,0.10355715,0.012446662,0.1307145
161877449,0.18398646,0.007471749,0.12761436
162081137,0.1375565,0.0073484667,0.12959659
162285569,0.12008709,0.015657108,0.13103735
162485544,0.17637932,0.010216842,0.12805401
162689948,0.13226032,0.017750926,0.12948665
162894395,0.11655699,0.004934409,0.12997338
163097933,0.1417563,0.015886987,0.13200071
163297900,0.14334822,0.01054573,0.13307576
163502404,0.122651085,0.023600942,0.13604228
163705925,0.13895321,0.023545088,0.12875561
163906733,0.14001706,0.005732901,0.122982405
164106702,0.20028383,0.006185227,0.12052809
164311056,0.16770953,0.009933086,0.12369384
164515062,0.1545762,0.007259733,0.125053
164719398,0.1394688,0.00582845,0.12509243
164919240,0.13384007,0.009841309,0.12009486
165123554,0.11486809,0.0042608753,0.116805814
165327996,0.18008938,0.0071837334,0.1141496
165527906,0.14372551,0.010133123,0.114233516
165731566,0.14340836,0.010280483,0.11514041
165935876,0.16512561,0.0045963256,0.11727837
166139563,0.1066149,0.009850598,0.11528349
166340289,0.16331014,0.0069039287,0.12302298
166544799,0.15570728,0.009833981,0.11910996
166748305,0.14359954,0.0119416565,0.11965279
166948291,0.14245637,0.010424075,0.121549144
167152768,0.16958342,0.008629978,0.120706804
167357111,0.15946645,0.005005549,0.11901926
167557304,0.13418086,0.0150467865,0.11984715
167757299,0.16636649,0.008916467,0.11575723
167961761,0.12825175,0.013068241,0.115641735
168165152,0.16370471,0.006871295,0.11463302
168369408,0.15741229,0.012096059,0.116298884
168569425,0.11062455,0.0037152357,0.11532422
168773925,0.15276942,0.009926844,0.11274018
168978372,0.17613612,0.011623664,0.11378777
169178435,0.10479487,0.006156896,0.11230648
169378359,0.18133132,0.013691366,0.10924641
169581915,0.14364466,0.008619327,0.10946326
169786414,0.16841808,0.010908472,0.11129255
169987176,0.1308256,0.004430776,0.11594592
170191102,0.15568537,0.004472238,0.11589924
170395246,0.1094181,0.007929938,0.1150409
170595579,0.13181297,0.007801137,0.11671903
170795390,0.10950017,0.0059225284,0.118556336
170998709,0.17467941,0.0074563795,0.11909021
171203099,0.16832474,0.008651251,0.12056107
171403886,0.1013395,0.0047564567,0.11770906
171604062,0.178703,0.0072213826,0.11864331
171807764,0.13144368,0.007593793,0.11922422
172012081,0.14236194,0.00642354,0.119252026
172212378,0.20354554,0.008093168,0.118596375
172415529,0.11606342,0.008749677,0.11866391
172616368,0.13036221,0.0074765873,0.119894624
172820833,0.12996143,0.010200668,0.1184257
173024292,0.13551527,0.008885843,0.12247028
173224332,0.092873186,0.0036250579,0.1221104
173428795,0.12317554,0.012078743,0.118182994
173633144,0.14513962,0.009959029,0.12203935
173833109,0.098613985,0.0049900934,0.12510732
174037554,0.10542237,0.008783358,0.1283873
174241107,0.1634213,0.016887462,0.12537572
174445492,0.117869236,0.0039412384,0.11941135
174645458,0.11831231,0.01001482,0.116314106
174849083,0.18163948,0.0072977957,0.114550754
175054261,0.18431038,0.012043888,0.113064274
175254239,0.14245306,0.017706856,0.11662608
175457940,0.18109873,0.006842083,0.11466951
175662348,0.14942013,0.020585166,0.1153928
175865932,0.10911783,0.0038424684,0.1189284
176066234,0.07601244,0.005581378,0.11958841
176270954,0.11365354,0.006644527,0.12077499
176474939,0.10199891,0.006643242,0.12022478
176674948,0.17164579,0.006760534,0.117835544
176874961,0.11148369,0.010473469,0.120166324
177079029,0.118773684,0.005549606,0.11920283
177282763,0.135611,0.0099958675,0.11989002
177482789,0.12229056,0.006712867,0.11982034
177687954,0.12665886,0.0030339428,0.12228931
177891535,0.124199964,0.010588751,0.11979804
178095987,0.15598127,0.004763513,0.11865691
178295978,0.1066593,0.0069108736,0.1202745
178499557,0.11657731,0.01104649,0.114983976
178704081,0.103274316,0.009486941,0.114495546
178904653,0.14625242,0.011557251,0.11451276
179104610,0.16366272,0.012900454,0.11025207
179308296,0.09696982,0.0044911206,0.10632829
179513152,0.14687823,0.008077719,0.106905505
179716538,0.1508039,0.017104967,0.10523068
179917132,0.1529746,0.009317887,0.100031294
180121424,0.1462155,0.0064910175,0.095704615
180325174,0.14907683,0.013683173,0.09126776
180525169,0.085279904,0.013108775,0.09046908
180729720,0.14094938,0.01217837,0.08414908
180933115,0.15103735,0.014798912,0.08265709
181137531,0.114660166,0.012894652,0.080602355
181338390,0.17138533,0.014320597,0.08016622
181541914,0.17782071,0.024744809,0.07952304
181746379,0.1630541,0.004000718,0.079725824
181946229,0.12998293,0.005117641,0.08165593
182149905,0.1689227,0.014896581,0.08087496
182354167,0.1359795,0.0066151097,0.07985829
182557883,0.13407193,0.005726756,0.08032256
182758769,0.1539371,0.008001749,0.08047838
182963447,0.13846232,0.0056574875,0.08073087
183166718,0.13936436,0.0063433694,0.08158705
183366715,0.14970645,0.009643775,0.081004374
183571248,0.1740206,0.007816958,0.08095213
183774977,0.14615588,0.008486451,0.079193465
183975574,0.12506127,0.009786331,0.08031746
184179884,0.13475701,0.00857403,0.077755
184383708,0.09736319,0.012592429,0.080603965
184587871,0.12893027,0.0111727975,0.07572307
184787887,0.18097103,0.0100555215,0.07617972
184992342,0.13524708,0.014292848,0.074330516
185196936,0.11489375,0.0053694495,0.072399594
185400362,0.1495625,0.015381877,0.073341995
185600293,0.09446513,0.010240367,0.07430141
185804629,0.15565039,0.006697764,0.07672764
186008290,0.10548369,0.0075967824,0.08538414
186209119,0.13724923,0.00599179,0.07975235
186413682,0.14262818,0.008811835,0.08099128
186617142,0.12182622,0.011772015,0.08639739
186821623,0.13205704,0.0153359445,0.08783035
187021445,0.11953057,0.010981522,0.08934695
187225305,0.17377664,0.01883021,0.09377996
187429711,0.076177046,0.0061013526,0.09304719
187633183,0.13222465,0.015135555,0.092054494
187833969,0.14122212,0.027241252,0.08984297
188038207,0.13421635,0.0051955855,0.08859716
188241873,0.1564708,0.027526189,0.08975478
188441941,0.07634875,0.009370339,0.08925192
188646166,0.10218351,0.010354534,0.089254156
188849926,0.12337093,0.010277768,0.087945566
189050717,0.10717386,0.004871812,0.08618327
189255187,0.0705973,0.008866604,0.08526295
189458701,0.07910979,0.0063157594,0.08205938
189663440,0.124226704,0.0071522174,0.08507198
189863420,0.07423314,0.008402671,0.088559486
190066710,0.12576073,0.009109469,0.09044377
190272143,0.12815925,0.006187785,0.09114584
190472210,0.09647468,0.0077546122,0.0911044
190671977,0.106989026,0.0072405194,0.090521045
190875559,0.12601562,0.005237148,0.09213988
191079898,0.1687385,0.008466786,0.093975104
191283753,0.14998703,0.0102907475,0.0937182
191483528,0.12458222,0.006515398,0.08935135
191688818,0.14510618,0.0074789613,0.08926777
191892342,0.14031595,0.010537181,0.08781479
192092330,0.1420677,0.0013451888,0.08846881
192292328,0.12168717,0.007964074,0.08767496
192497026,0.12688611,0.010410572,0.08488091
192701140,0.105556026,0.007961397,0.080687694
192901122,0.16420959,0.0090740835,0.086619444
193105464,0.15292685,0.010904698,0.09040934
193309107,0.17304143,0.0034123335,0.091488436
193513362,0.13752906,0.021960596,0.09282581
193713603,0.10700613,0.006612147,0.09109566
193917894,0.14455299,0.01172467,0.08738935
194122337,0.14731818,0.013469286,0.08762039
194322383,0.11778651,0.010141061,0.08953507
194522600,0.111442916,0.016681323,0.08768999
194725919,0.11588782,0.010922035,0.08833076
194930568,0.14183347,0.008762079,0.08585673
195133904,0.10712867,0.020364895,0.08537945
195334709,0.12136037,0.0047074375,0.08639306
195539207,0.10848472,0.012822508,0.085104436
195742726,0.101430416,0.005094142,0.08815709
195942734,0.088053815,0.008871922,0.08521489
196147291,0.12724407,0.010402836,0.08868851
196350751,0.056988392,0.004662633,0.089889765
196555183,0.07084985,0.0062855645,0.08766543
196755887,0.12648991,0.010630138,0.0839421
196959574,0.08544348,0.0022659518,0.0848636
197164033,0.1798318,0.009844599,0.08719552
197364063,0.120117776,0.003981655,0.084585376
197567551,0.09744212,0.008151419,0.089145266
197771862,0.1526023,0.010085306,0.09129297
197972668,0.11723999,0.0070928107,0.088401124
198172625,0.10082192,0.012112012,0.084883384
198376288,0.12655245,0.016128594,0.0844545
198580549,0.12839939,0.00942068,0.085358076
198784303,0.12698603,0.0056120506,0.083875574
198985173,0.1470521,0.018949382,0.08526304
199189449,0.1255955,0.007617323,0.08832366
199393128,0.106908485,0.016983505,0.08531673
199593165,0.10977689,0.00696339,0.08753053
199797757,0.1468025,0.0027749883,0.08722636
200001097,0.13571388,0.01910517,0.08698143
200205706,0.08892003,0.007824692,0.08432428
200406333,0.09941973,0.010406971,0.08435964
200609876,0.13533625,0.010716729,0.085346155
200814400,0.12238397,0.0021305569,0.08490745
201014479,0.10867386,0.02187271,0.084484704
201214554,0.08377949,0.014679077,0.08975767
201418738,0.11858211,0.008626169,0.08859054
201623163,0.16113205,0.0063390685,0.085893646
201823105,0.12760895,0.008614639,0.086637184
202026736,0.12773025,0.008036737,0.086911835
202231177,0.09618982,0.008851865,0.08761813
202434695,0.08651472,0.008395472,0.08712981
202634705,0.13245055,0.010138907,0.08891725
202840040,0.12264598,0.009124882,0.09093196
203043732,0.18917479,0.0032058435,0.09056472
203243539,0.15753376,0.014049253,0.09138645
203447835,0.13143101,0.0045709326,0.094453394
203651837,0.119034804,0.00932487,0.09042529
203855921,0.13193235,0.0026991637,0.09004517
204055855,0.15716167,0.0066457223,0.0921181
204260335,0.14389601,0.012738638,0.09072953
204464978,0.10068856,0.01336725,0.090867296
204664851,0.13860215,0.009570604,0.089192465
204868274,0.16656336,0.008829342,0.08926475
205072833,0.11721301,0.009615908,0.0842626
205273441,0.18936566,0.008275502,0.09054473
205473416,0.12489205,0.008787295,0.09388105
205677101,0.09185293,0.014261384,0.09136895
205881534,0.13094495,0.013938237,0.08944499
206085132,0.1355823,0.01379245,0.090573445
206285165,0.12773213,0.005632699,0.08977062
206489622,0.14206895,0.020800347,0.089618914
206693915,0.076842956,0.0028253125,0.089063585
206893935,0.13777308,0.01624498,0.08819684
207093969,0.13445023,0.0060899258,0.09098876
207298323,0.11778329,0.002380498,0.08803963
207502218,0.13829583,0.013175069,0.09135019
207702720,0.12163522,0.023324953,0.091849685
207907121,0.1433914,0.0087546725,0.09138219
208110820,0.1411889,0.0053576576,0.090881355
208315275,0.11424192,0.0068082875,0.08495586
208515264,0.17389373,0.010023016,0.087675944
208719023,0.105581194,0.0077392785,0.08620554
208923133,0.14313234,0.007904366,0.08558952
209124033,0.10948314,0.010539206,0.08677856
209327734,0.10773232,0.009054774,0.08407439
209532088,0.15063734,0.006377543,0.0854703
209735547,0.14185049,0.014892194,0.08639137
209935523,0.17130779,0.0048037693,0.08235264
210139895,0.12394673,0.0077532455,0.08814644
210343529,0.13520536,0.005663849,0.0873657
210544334,0.13322064,0.0046640504,0.088744104
210744307,0.1234109,0.012548746,0.08738079
210948746,0.06657884,0.012745446,0.089769155
211152303,0.12808898,0.009822874,0.091973394
211353458,0.10074879,0.016516576,0.09114449
211557762,0.09229782,0.010537608,0.088331826
211761140,0.13952741,0.01976294,0.085860536
211965959,0.08546702,0.011572402,0.08547333
212166146,0.11263497,0.012854962,0.08343088
212369111,0.13163137,0.01559999,0.085975006
212573464,0.119259715,0.015453198,0.08875863
212777119,0.17015374,0.00879227,0.08226388
212977933,0.1485606,0.024414726,0.07871974
213182258,0.1181898,0.011723369,0.08013467
213386147,0.12001826,0.018784463,0.08038433
213585844,0.137234,0.021789135,0.07806023
213790248,0.09541608,0.013376027,0.07803209
213994651,0.12926447,0.015558826,0.082743175
214194811,0.14077638,0.005971851,0.08464831
214399255,0.124443874,0.0079815015,0.07872734
214602669,0.12944208,0.0048055947,0.08295275
214807126,0.11273331,0.004240746,0.08788038
215007046,0.118142605,0.0090766875,0.08702149
215210963,0.09383103,0.0032982556,0.09041492
215415901,0.109615445,0.0053062737,0.082089245
